UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
4	16
2	0
0	1
0	19
4	0
0	93
0	93
0	0
0	18
0	0
0	0
6	102
0	0
282	7
0	105
0	6
0	249
0	3
1	7
3	57
0	0
45	4
0	31
0	0
22	5
0	10
13	0
144	0
151	1
24	0
34	3
3	0
120	0
7	27
4	0
0	33
1	0
46	0
18	63
0	0
0	13
3	12
31	0
4	2
0	27
0	64
70	27
46	0
0	0
156	2
2	40
39	0
23	0
4	0
9	0
20	0
25	0
89	0
30	0
11	0
1	105
0	55
0	2
7	13
0	4
0	0
30	33
4	0
0	0
13	0
0	0
23	1
39	0
34	0
25	0
75	1
62	0
22	0
39	0
46	0
72	0
34	0
20	0
7	0
29	0
5	0
31	0
30	0
59	0
14	0
22	0
8	0
8	0
18	0
133	0
0	0
27	0
59	0
5	0
5	0
6	0
7	0
34	0
46	0
4	0
1	0
12	0
0	7
1	1
68	10
0	40
2	19
1	0
4	16
0	0
16	102
18	12
0	93
0	6
6	64
3	0
0	0
0	212
55	0
77	0
7	0
16	6
48	0
67	4
0	0
0	0
1	31
9	93
105	249
0	60
0	18
0	0
1	3789
401	6245
1268	116
5395	5
1010	3762
5	6205
868	162
267	411
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
670	1757
0	405
0	17
74	3923
238	1283
1	1412
0	845
19	67
0	784
1329	0
392	8119
57	3184
176	335
2	405
2998	8122
0	364
1375	208
305	203
2	0
36	656
0	630
0	16
0	17
53	79
84	683
0	784
3098	12
18	12
0	3
0	0
192	0
0	181
0	0
0	0
27	0
14	0
0	0
1	0
5	21
74	0
0	0
26	0
0	22
23	0
0	4
46	0
1	117
0	176
0	13
3	156
1	0
1	0
48	17
0	0
32	4
0	100
3	1
0	10
0	12
0	0
0	85
4	125
0	78
0	9
166	15
0	0
0	12
0	51
0	20
0	5
113	5
11	109
6	0
45	0
0	0
0	0
1	25
27	18
0	80
5	1
50	2
0	0
98	86
78	0
1	113
33	0
2	92
232	1
1	54
102	0
15	0
162	6
0	0
1	0
250	0
15	3
6	0
35	2
41	8
264	9
11	50
163	77
33	0
32	2
534	16
0	7
34	1
45	0
0	266
17	56
7	25
0	125
1	3
2	289
0	2
0	2
0	117
0	0
0	156
0	0
0	85
0	22
111	80
24	10
0	9
0	100
26	5
0	32
