UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
2	11
3	0
0	1
0	14
20	4
7	105
0	282
0	0
0	10
0	0
0	0
7	93
0	0
82	0
0	53
0	6
28	346
0	3
0	12
24	95
2	0
106	14
0	32
0	0
21	3
2	2
21	0
108	3
114	0
42	0
18	3
5	0
190	3
5	35
3	0
0	54
0	3
87	0
6	31
0	0
0	30
0	12
20	0
11	3
0	35
1	51
68	88
80	0
2	0
111	2
0	39
23	0
50	0
3	0
44	0
32	1
27	0
85	0
21	1
27	0
1	53
0	94
0	3
33	30
0	11
0	0
19	54
24	0
1	0
39	1
0	0
36	0
52	2
107	0
18	0
61	0
148	0
99	0
49	0
36	0
59	0
83	1
34	1
3	0
35	0
3	0
37	0
29	0
29	4
18	0
32	0
19	0
12	0
14	0
60	0
0	0
36	0
51	0
0	0
12	0
12	0
24	0
61	0
32	0
10	0
1	0
8	1
0	12
1	1
83	2
42	39
0	14
0	0
6	11
0	0
8	93
33	12
1	282
3	6
6	51
7	0
0	0
0	81
91	0
64	0
61	0
42	0
68	0
52	0
0	0
0	0
0	32
16	105
73	346
0	29
0	10
0	0
118	4334
418	7929
1695	160
7530	10
392	4163
4	7838
713	129
116	534
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1712	4291
0	451
2	38
100	7462
437	3036
4	3396
0	1980
167	742
0	2060
1076	0
688	7680
168	5718
198	341
5	451
2414	7681
0	467
2385	366
584	359
3	0
108	1810
0	1756
0	38
0	38
99	764
286	1815
0	2060
4937	24
1	4
3	2
1	3
148	2
0	486
2	0
0	0
157	4
14	0
0	0
3	0
6	4
107	2
0	0
15	0
0	49
20	0
0	0
78	0
1	192
0	255
100	66
0	248
0	0
3	1
59	16
0	0
48	0
1	115
3	0
0	29
0	20
0	1
1	181
0	152
1	232
0	10
284	30
0	0
0	71
0	35
0	48
0	16
252	3
42	101
8	0
128	0
0	0
0	0
7	438
76	36
3	101
0	15
46	1
0	0
79	129
18	2
0	104
67	0
0	86
397	1
0	16
160	7
3	0
275	4
0	0
6	0
436	1
36	10
8	0
26	2
61	2
507	27
19	48
296	114
44	2
54	7
662	28
6	6
43	1
85	5
0	236
31	149
14	20
0	148
5	3
0	296
0	1
0	1
0	192
0	0
0	248
0	1
0	181
0	49
72	82
15	29
0	10
0	115
2	1
