UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	5
16	0
0	8
0	18
6	0
0	199
0	386
0	0
0	13
0	0
0	1
0	42
0	0
75	0
0	98
0	5
0	142
0	14
1	13
10	55
0	1
79	4
3	35
0	1
38	0
0	1
9	0
113	0
97	0
37	0
37	14
2	1
246	0
21	77
2	0
0	61
2	0
65	1
40	112
2	0
0	49
0	7
102	0
5	6
0	76
2	69
94	83
77	0
1	2
169	2
12	35
27	1
16	0
3	0
10	0
30	0
52	0
44	0
90	0
18	0
0	98
0	55
0	6
20	49
0	3
0	1
45	61
14	0
0	0
27	0
0	0
15	1
37	0
76	0
29	0
76	0
93	0
47	0
102	2
103	0
79	1
43	0
57	0
18	0
63	2
8	0
64	0
48	0
65	0
29	0
61	0
50	1
14	0
33	0
60	0
0	0
43	0
54	4
3	0
10	0
13	0
13	0
21	0
30	0
11	0
4	0
18	0
0	13
1	8
68	1
10	35
3	18
1	0
11	5
0	0
15	42
25	7
1	386
4	5
7	69
11	0
0	0
0	103
53	3
54	1
0	0
5	2
16	1
194	4
1	0
0	0
2	35
26	199
83	142
0	110
0	13
0	0
102	3467
371	6354
430	37
6381	13
413	3421
6	6333
784	99
71	294
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
88	707
0	508
0	13
190	3404
157	2529
3	2790
0	1645
22	121
0	988
2182	4
365	7727
46	2950
109	214
7	509
2681	7727
0	427
1347	202
640	184
22	0
22	266
11	231
0	11
0	13
36	92
105	901
0	988
3218	19
12	12
1	3
1	0
219	6
0	267
0	0
1	0
47	0
14	1
1	0
0	0
6	11
145	1
0	0
10	1
1	60
16	0
0	7
54	0
2	147
8	215
67	15
2	282
0	0
1	4
18	13
0	0
10	0
1	81
1	1
0	20
2	24
0	0
1	64
2	175
1	74
0	8
301	27
0	0
0	117
0	37
0	20
0	8
190	2
18	21
5	0
83	0
0	0
0	0
0	30
37	35
1	56
4	5
81	4
0	0
146	89
27	0
0	24
56	0
0	35
291	0
0	15
288	10
0	0
38	4
0	0
11	0
285	0
10	5
0	1
39	0
30	1
356	10
13	63
183	109
51	1
35	0
412	13
9	2
16	0
33	0
0	129
10	30
17	29
0	146
6	1
2	472
0	2
0	2
0	147
0	0
0	282
0	0
0	64
0	60
48	78
12	20
0	8
0	81
33	17
0	68
0	0
