UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	2
1	21
11	0
0	3
0	19
13	1
56	296
0	386
1	0
0	34
0	0
0	0
19	98
1	0
135	0
0	201
0	11
71	403
35	17
0	9
15	119
1	0
85	12
4	51
1	0
32	1
6	5
21	0
161	1
144	0
64	0
36	17
9	0
255	2
27	122
8	1
0	68
1	0
103	2
4	29
0	0
0	29
6	30
33	0
11	4
0	122
2	88
86	103
129	0
2	1
99	0
5	39
31	1
9	0
0	0
32	0
37	0
76	1
87	2
52	0
36	1
7	201
0	117
0	2
21	29
1	10
0	0
56	68
18	0
0	0
52	0
0	0
15	0
68	4
80	3
66	0
101	0
133	0
50	3
53	0
74	0
85	0
111	0
61	0
13	0
78	2
5	0
54	0
32	0
36	2
29	1
32	0
94	0
8	0
26	0
68	0
0	0
26	0
94	0
4	0
11	0
7	0
27	0
28	0
43	0
6	0
2	0
61	0
0	9
1	3
64	5
17	39
1	19
0	0
11	21
0	0
0	98
28	27
2	386
4	11
10	89
12	0
0	0
0	159
50	0
51	1
41	0
61	1
66	0
78	1
0	0
0	0
0	51
0	296
0	402
0	29
0	34
0	0
175	5390
547	9012
593	39
8584	22
607	5300
10	8940
973	101
123	374
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1462	3759
0	634
0	23
307	8257
461	3683
15	4186
0	2500
34	89
0	2355
1694	5
532	10202
117	6687
172	412
6	634
3484	10203
0	645
2015	356
264	344
0	0
62	1561
0	1530
0	23
0	23
75	122
129	2075
2	2358
5600	28
2	3
4	7
7	2
376	4
0	157
0	0
10	0
118	0
5	0
4	0
1	0
7	36
349	1
50	0
114	3
1	64
33	0
0	31
75	0
1	154
1	152
205	28
0	194
0	0
1	12
32	19
0	0
37	3
0	176
1	6
0	30
0	32
0	0
2	240
5	208
1	170
0	22
288	24
0	0
0	35
0	108
0	18
0	4
176	12
42	82
11	0
134	0
0	0
0	0
1	49
52	47
7	213
3	12
184	7
0	0
210	175
8	2
1	76
115	0
0	69
510	1
0	50
109	2
1	0
266	5
0	0
7	0
561	6
37	12
2	0
25	2
65	10
372	19
12	58
538	198
89	3
53	1
824	23
25	8
77	4
36	0
0	258
28	84
7	37
0	359
1	5
6	451
0	2
0	3
0	154
0	0
0	194
0	0
0	240
0	64
151	168
41	30
0	22
0	176
47	43
