UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	5
7	0
0	2
0	13
6	1
0	249
0	106
0	0
0	11
0	0
0	0
5	84
0	0
75	1
0	148
0	8
0	134
44	7
1	8
30	106
0	0
31	3
0	21
1	0
19	0
0	4
18	0
112	2
52	0
16	0
18	6
0	0
124	3
38	127
2	0
0	58
1	0
65	0
9	73
0	0
0	32
0	19
31	0
1	1
0	126
0	74
77	46
61	0
0	2
95	4
2	51
18	1
165	1
5	0
30	0
40	0
45	0
28	0
42	0
12	0
2	148
0	104
0	1
19	32
0	3
0	0
29	58
18	0
0	0
27	0
0	0
10	1
63	0
65	4
33	0
64	0
125	2
35	4
35	0
53	0
43	3
75	1
62	0
19	0
35	0
5	0
82	1
19	0
39	0
22	0
32	0
26	0
19	0
24	1
25	0
0	0
33	0
45	1
13	0
2	0
8	0
10	0
16	0
24	0
8	0
2	0
26	0
0	8
4	2
72	4
38	53
1	13
0	0
7	6
0	0
8	84
13	19
0	106
1	8
23	78
9	0
1	0
0	45
139	0
12	0
25	0
22	3
47	0
167	5
0	0
0	0
4	21
43	249
51	134
0	72
0	11
0	0
0	2160
387	5803
770	90
5811	10
600	2140
4	5773
952	91
64	367
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
770	2037
0	685
0	6
192	5459
298	3939
10	4492
0	2661
63	205
0	1913
1267	3
685	9356
89	4497
88	357
9	687
2554	9355
0	645
1665	263
771	258
41	0
45	783
0	775
0	6
0	6
35	149
72	1721
2	1913
5107	52
7	9
7	5
1	0
336	6
0	377
0	0
11	0
58	0
19	0
5	0
0	0
4	21
152	2
80	0
37	0
0	19
38	1
0	15
78	0
6	204
1	190
278	37
4	234
1	0
4	9
85	23
0	0
53	0
0	191
6	12
0	81
0	7
0	0
2	190
3	209
2	212
0	22
200	16
0	0
0	23
0	25
1	53
0	15
130	11
0	156
9	2
63	0
0	0
0	0
6	27
99	25
5	140
0	1
100	2
0	0
409	201
6	4
0	135
49	0
1	88
525	0
2	48
119	0
0	0
209	3
0	0
14	0
586	4
86	6
5	0
42	0
96	2
339	19
54	133
330	116
27	1
130	6
829	17
17	3
52	2
95	0
0	319
36	87
4	55
0	254
3	6
3	610
0	4
0	4
0	204
0	0
0	234
0	0
0	190
0	19
266	179
54	81
0	22
0	191
21	29
0	16
