UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
1	8
10	0
0	2
0	35
14	0
12	242
0	162
0	0
0	25
0	0
0	0
8	97
0	0
88	1
0	104
0	5
38	253
0	8
0	22
18	121
2	1
17	2
0	22
1	0
64	1
0	9
16	0
168	3
108	1
46	0
18	8
10	1
228	9
6	22
6	0
0	58
0	0
102	2
11	56
0	0
0	54
4	20
58	0
2	4
0	21
0	104
102	79
168	2
0	1
145	5
0	13
20	0
153	1
1	0
17	0
26	0
38	0
39	0
28	3
33	0
1	104
11	124
6	4
30	56
6	2
0	0
19	58
46	0
1	0
27	1
1	0
35	0
39	1
88	3
25	0
73	0
123	0
41	2
63	1
29	0
78	0
45	0
94	0
23	2
86	2
3	0
50	1
34	0
68	4
9	0
76	0
6	0
10	2
30	0
46	0
0	0
20	0
61	0
8	0
23	1
4	3
14	0
32	0
54	0
12	0
1	0
25	0
7	22
2	2
86	9
40	13
4	35
0	1
7	8
0	0
0	97
29	20
3	162
3	5
9	104
4	0
1	0
0	52
122	1
29	0
45	0
54	1
30	2
23	1
0	2
0	0
0	22
24	242
28	254
0	52
0	25
0	0
0	3161
458	7699
931	112
7125	26
772	3111
5	7617
466	117
144	470
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
786	2361
0	598
0	16
413	7398
243	3559
8	3891
1	2193
182	642
0	1741
2743	7
863	14739
105	6221
103	403
3	598
5220	14747
0	766
2440	484
694	455
20	3
66	883
0	855
0	14
0	16
58	621
94	1403
0	1741
5918	62
9	8
3	5
4	0
142	9
0	480
0	0
0	0
19	0
66	0
1	0
0	0
3	20
160	1
0	0
44	4
0	48
0	1
0	4
9	0
7	310
4	335
184	99
1	292
2	0
4	0
79	28
0	0
38	1
3	200
8	5
0	0
0	17
0	0
0	123
8	219
3	190
1	28
346	40
0	4
0	265
0	85
0	18
0	4
257	10
23	133
39	0
88	0
0	0
0	0
0	64
65	69
3	188
5	18
48	7
0	0
116	171
4	27
2	137
58	0
1	108
528	4
2	30
455	4
10	0
236	3
0	0
15	0
531	14
55	4
9	0
61	0
40	6
417	20
43	183
386	138
41	6
42	0
828	34
28	11
127	4
79	1
0	293
26	89
7	41
0	176
8	3
0	537
0	4
0	3
0	310
0	0
0	291
0	0
0	123
0	48
107	100
1	0
0	28
0	200
11	7
0	54
