UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
1	13
0	0
0	0
0	10
4	0
6	92
0	73
0	0
0	8
0	0
0	0
8	76
0	0
54	0
0	181
0	5
31	128
80	15
0	3
18	66
2	0
44	3
2	17
1	0
29	0
1	5
13	0
166	1
34	0
31	0
54	14
6	0
132	0
8	47
10	0
0	55
0	0
77	0
15	31
0	0
0	25
4	11
19	0
2	0
0	47
0	72
138	32
37	0
0	0
108	1
0	13
19	0
10	0
1	0
13	0
37	0
26	0
23	0
37	0
16	1
4	181
0	64
0	0
6	25
0	3
0	0
27	55
6	0
0	0
13	0
0	0
15	0
21	0
38	0
16	0
69	2
43	0
39	1
69	0
18	0
53	1
27	0
35	0
9	0
57	2
1	0
33	0
30	0
42	0
8	0
25	0
20	0
19	0
7	0
33	0
0	0
22	0
40	0
5	0
11	0
3	0
9	0
28	1
57	0
12	0
0	0
9	0
0	3
0	0
41	5
13	13
1	10
0	0
8	13
0	0
9	76
19	11
0	73
2	5
12	72
3	0
2	0
0	64
73	0
27	1
32	0
38	2
47	0
27	1
6	0
0	0
0	17
9	92
49	128
0	31
0	8
0	0
1	2059
361	5427
602	36
4606	11
554	2056
5	5422
608	93
153	288
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
323	1323
0	354
1	21
50	3840
639	1922
5	1973
0	1158
16	65
0	430
987	1
542	8415
143	3241
249	323
11	354
2601	8415
0	470
1447	213
446	213
10	0
91	413
0	331
0	19
0	21
162	118
152	404
0	430
3024	9
3	3
2	3
0	0
194	2
0	201
0	0
0	0
51	1
8	0
3	0
0	0
11	11
95	0
0	0
21	0
0	40
0	0
0	8
4	0
1	125
4	143
2	19
1	85
9	0
2	15
54	22
0	0
22	0
3	107
1	5
0	1
0	4
0	0
2	92
2	104
3	119
0	12
129	11
0	0
0	80
0	36
0	17
0	4
69	7
0	82
16	0
79	0
0	0
0	0
0	46
71	23
3	85
0	3
45	2
0	0
124	125
0	9
0	104
39	0
1	87
267	5
0	33
189	2
1	0
152	8
0	0
22	0
207	0
20	3
0	0
17	0
34	0
172	6
4	47
176	73
48	1
55	3
429	6
4	4
71	5
43	0
0	181
41	63
5	22
0	136
4	6
2	304
0	1
0	1
0	125
0	0
0	82
0	0
0	92
0	40
123	119
0	1
0	12
0	107
9	21
0	29
0	1
