UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
2	8
4	1
0	4
0	17
7	0
14	120
1	126
0	0
0	19
0	0
0	0
13	61
1	0
66	2
0	69
0	5
34	180
0	0
0	8
15	37
0	0
36	3
3	31
1	0
30	0
1	5
7	0
115	0
49	2
16	0
15	0
8	0
169	3
9	42
0	0
0	60
5	0
102	0
5	9
0	0
0	43
1	22
18	1
6	2
0	42
0	52
63	41
73	1
1	0
164	0
4	43
12	0
21	0
1	0
5	0
21	0
53	0
35	0
29	0
20	0
1	69
0	37
0	2
20	45
0	1
0	0
34	60
10	0
1	0
14	0
0	0
23	0
23	0
43	2
25	0
83	0
54	0
54	3
51	0
41	0
80	0
72	0
47	0
18	0
45	0
4	0
28	0
15	0
42	1
25	0
44	0
12	0
10	0
16	0
61	0
0	0
27	0
58	0
2	0
13	0
2	0
11	0
17	0
32	0
9	0
2	0
15	0
0	8
0	4
67	5
12	42
3	17
0	0
6	8
0	0
8	61
26	22
0	126
0	5
6	52
6	0
0	0
0	44
44	0
10	0
0	0
2	1
4	0
10	1
1	0
0	0
5	31
21	120
36	179
3	11
0	19
0	0
2	3483
344	6233
1520	116
5591	3
875	3434
6	6215
285	22
78	220
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1557	5015
0	605
0	15
386	12698
197	4322
3	4679
0	2725
207	1063
0	2623
6023	8
453	8170
145	10240
106	293
12	605
3330	8169
0	1405
4348	625
756	619
3	0
87	1693
0	1632
0	14
0	15
77	1059
146	2355
0	2623
11246	20
8	6
0	13
2	0
430	5
0	1028
0	0
23	0
71	3
60	0
0	0
0	0
4	13
152	4
88	0
37	0
0	33
26	0
0	17
104	0
4	265
1	192
195	68
3	172
3	0
8	14
86	27
0	0
15	0
2	295
296	44
0	212
0	4
0	1
1	191
4	382
1	290
0	40
132	28
1	0
0	60
0	31
0	46
1	8
147	12
5	251
39	0
177	0
0	0
0	0
3	35
89	55
6	125
30	10
80	2
6	0
199	602
1	8
1	368
34	0
0	108
431	3
1	46
313	6
3	0
415	6
0	0
15	0
443	9
59	15
4	1
49	1
169	13
576	54
42	117
425	322
87	5
87	5
1148	47
3	2
170	8
106	6
0	441
48	135
8	22
0	208
10	12
9	2812
0	2
0	5
0	265
0	0
0	169
0	1
0	191
0	33
185	609
271	212
0	40
