UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
4	30
1	0
0	7
0	12
6	0
0	137
0	134
0	0
0	11
0	0
0	0
12	156
0	0
48	1
0	219
0	10
0	234
54	19
4	11
12	86
3	0
67	5
0	13
0	0
107	0
3	13
22	0
60	1
104	3
68	1
22	17
9	0
155	3
14	139
2	0
0	66
1	0
62	2
0	62
2	0
0	16
4	16
53	1
5	2
0	139
0	40
96	51
85	0
2	0
93	0
7	44
73	0
13	0
17	0
13	0
39	0
34	0
66	0
26	0
25	0
1	219
0	84
0	2
9	16
0	2
0	0
48	66
18	0
0	0
35	0
0	0
13	0
32	1
78	0
36	1
45	2
76	0
27	1
43	0
24	0
35	0
45	2
47	0
12	0
33	0
1	0
55	0
31	1
39	0
20	0
29	0
7	0
4	0
19	0
44	0
0	0
33	0
38	0
4	0
11	0
6	0
7	0
14	1
28	1
4	0
2	0
11	0
0	11
6	7
83	13
2	44
0	12
0	0
31	30
0	0
24	156
37	16
0	134
2	10
2	40
0	0
0	0
0	77
76	0
24	0
27	1
14	0
25	0
47	0
0	0
0	0
0	14
22	137
100	235
38	62
0	11
0	0
0	3338
548	8360
1381	144
5445	9
818	3301
9	8323
729	52
124	261
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
273	1125
0	535
0	1
137	3632
140	1386
4	1550
0	946
51	136
0	592
935	0
274	4509
63	3028
98	335
14	535
1794	4509
0	283
1107	140
114	136
2	0
36	328
0	313
0	1
0	1
18	131
67	525
0	592
2131	7
4	7
0	2
0	0
83	3
0	211
0	0
0	0
21	0
15	0
0	0
0	0
1	2
69	0
0	0
26	0
0	40
5	0
0	9
38	0
2	102
0	100
111	4
0	65
0	0
5	6
32	8
0	0
7	0
1	71
9	6
0	3
0	1
0	2
3	49
2	79
0	73
0	15
126	32
0	0
0	33
0	13
0	16
0	7
89	2
9	47
2	0
31	0
0	0
0	0
0	19
44	36
0	46
0	3
67	1
0	0
85	39
14	0
0	50
16	0
2	25
178	3
0	17
95	3
0	0
78	1
0	0
14	0
130	0
9	3
4	0
17	0
17	0
187	4
8	26
129	51
41	0
6	2
365	18
1	1
6	0
32	0
0	73
23	37
2	19
0	135
0	1
3	257
0	0
0	0
0	102
0	0
0	65
0	2
0	49
0	40
40	40
10	3
0	15
0	71
7	10
1	49
0	0
