UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
1	7
12	0
0	0
0	20
10	0
0	250
0	97
0	0
0	13
0	0
0	0
2	79
0	0
79	1
0	212
0	6
0	254
66	15
1	22
23	59
0	0
35	7
4	51
0	0
31	0
3	32
4	0
49	1
147	6
22	1
78	14
0	0
82	0
17	99
6	0
0	57
1	0
55	1
8	25
0	0
0	19
0	13
34	0
9	5
0	99
0	29
136	48
53	2
0	1
175	2
4	31
38	0
52	0
4	0
10	0
32	0
102	0
63	0
24	0
17	0
7	212
0	59
0	5
26	19
0	6
0	0
37	57
16	0
0	0
20	3
0	0
16	0
39	0
44	2
39	0
84	1
59	0
50	1
53	0
20	0
30	0
23	0
42	0
13	0
41	0
6	0
28	0
29	0
50	1
16	0
34	0
86	0
13	0
12	0
27	0
0	0
17	0
41	0
11	0
8	0
2	0
18	0
3	0
26	0
12	0
2	0
20	0
0	22
4	0
116	34
0	31
0	20
0	0
1	7
0	1
8	79
20	13
2	97
0	6
2	29
6	0
0	0
0	74
170	1
8	0
39	0
23	3
32	0
48	3
0	0
0	0
0	51
41	250
132	254
7	25
0	13
0	0
1	3626
449	9790
1101	64
6786	4
889	3606
8	9761
1386	236
211	565
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1478	3589
0	438
0	16
651	8157
157	1358
5	1503
0	910
160	608
0	1366
1388	2
628	7459
184	6539
161	406
0	438
3297	7464
0	763
1563	121
1286	114
15	0
127	1605
0	1562
0	14
0	16
89	628
109	1118
2	1366
5619	16
4	7
0	14
0	0
227	6
0	175
0	0
4	0
51	0
6	0
5	0
0	0
7	14
110	4
40	0
22	0
0	24
5	0
1	12
41	0
0	47
0	78
123	28
2	92
0	0
14	16
46	12
0	0
18	0
0	92
7	13
0	14
0	10
0	0
2	65
1	111
1	128
0	15
106	17
0	0
0	23
0	54
0	7
0	0
99	2
3	51
6	0
30	0
0	0
0	0
0	32
50	36
1	88
2	0
77	5
0	0
69	104
47	0
2	64
40	0
0	61
297	2
3	37
159	11
3	0
133	1
0	0
3	0
306	5
36	3
8	0
28	0
82	2
297	13
6	72
313	150
99	8
42	4
657	36
9	6
46	7
69	1
0	250
25	98
9	26
0	161
3	4
0	361
0	4
0	4
0	47
0	0
0	92
0	0
0	64
0	24
127	94
12	14
0	15
0	92
